INCIDENT_UNIQUE_IDENTIFIER,INCIDENT_DATE,OFFICER_ASSIGNMENT,LOCATION_DISTRICT,SHIFT,LOCATION_DISTRICT.1,REASON_FOR_FORCE,TYPE_OF_FORCE_USED,SUBJECT_DETAILS,INCIDENT_REASON,SUBJECT_WAS_ARRESTED,CHARGE,SUBJECT_INJURY,SUBJECT_HOSPITALIZATION,SUBJECT_DETAILS.1,OFFICER_INJURY,OFFICER_HOSPITALIZATION,OFFICER_DETAILS,SUBJECT_RACT,SUBJECT_GENDER,SUBJECT_AGE,OFFICER_RACE,OFFICER_GENDER,OFFICER_AGE,OFFICER_YEARS_ON_FORCE,OFFICER_ID
6e4bce92bfe4e7fb2d79e5c262eb4c0f,9/3/14 0:00,Operations Division,East District,ED Middle Shift,,Resisting Arrest,Physical-Weight Leverage,In compliance,Call For Service,TRUE,Disarming a Law Enforcement Officer,TRUE,FALSE,Minor Bleeding,TRUE,FALSE,Swelling,White,Male,24,White,Male,38,5,1b7a6ab7c63ccfd6dbe41cc824d80294
6e4bce92bfe4e7fb2d79e5c262eb4c0f,9/3/14 0:00,Operations Division,East District,ED Middle Shift,,Resisting Arrest,Physical-Joint/Pressure,In compliance,Call For Service,TRUE,Possession of Marijuana/Hash (M),TRUE,FALSE,Minor Bleeding,TRUE,FALSE,No injuries noted or visible,White,Male,24,White,Male,37,5,4a02888ff5ffae9141750d1c54914eab
c417f1070f199ff85265ce2649a8d0e2,9/7/14 0:00,Operations Division,Downtown  District,DT Late Shift,,Resisting Arrest,,In compliance,Arrest,TRUE,Battery (F),FALSE,FALSE,No injuries noted or visible,FALSE,FALSE,No injuries noted or visible,White,Male,21,White,Male,48,26,65f01592a9da1c57e2718808ae06630d
c417f1070f199ff85265ce2649a8d0e2,9/7/14 0:00,Operations Division,Downtown  District,DT Late Shift,,Resisting Arrest,"Physical-Hands, Fist, Feet",In compliance,Arrest,TRUE,Public Intoxication,FALSE,FALSE,No injuries noted or visible,FALSE,FALSE,No injuries noted or visible,White,Male,21,White,Male,40,8,5278b3170f32457b068e859fda91ce46
c417f1070f199ff85265ce2649a8d0e2,9/7/14 0:00,Operations Division,Downtown  District,DT Late Shift,,Resisting Arrest,Physical-Handcuffing,In compliance,Arrest,TRUE,Battery (F),FALSE,FALSE,No injuries noted or visible,FALSE,FALSE,No injuries noted or visible,White,Male,21,White,Male,40,8,5278b3170f32457b068e859fda91ce46
6e4bce92bfe4e7fb2d79e5c262eb4c0f,9/3/14 0:00,Operations Division,East District,ED Middle Shift,,Resisting Arrest,"Physical-Hands, Fist, Feet",In compliance,Call For Service,TRUE,Disarming a Law Enforcement Officer,TRUE,FALSE,Minor Bleeding,TRUE,FALSE,Swelling,White,Male,24,White,Male,38,5,1b7a6ab7c63ccfd6dbe41cc824d80294
a55d9eeafa866629f8eef463163db51b,9/8/14 0:00,Operations Division,East District,ED Middle Shift,,Fleeing,Less Lethal-Taser,In compliance,Call For Service,TRUE,Resisting Law Enforcement (M),TRUE,FALSE,Laceration,FALSE,FALSE,,Black,Male,22,White,Male,26,5,970a17850aac40f5e730cf650115f340
6e4bce92bfe4e7fb2d79e5c262eb4c0f,9/3/14 0:00,Operations Division,East District,ED Middle Shift,,Resisting Arrest,"Physical-Hands, Fist, Feet",In compliance,Call For Service,TRUE,Disarming a Law Enforcement Officer,TRUE,FALSE,Internal Pain/Discomfort,TRUE,FALSE,No injuries noted or visible,White,Male,24,White,Male,37,5,4a02888ff5ffae9141750d1c54914eab
6e4bce92bfe4e7fb2d79e5c262eb4c0f,9/3/14 0:00,Operations Division,East District,ED Middle Shift,,Resisting Arrest,Less Lethal-Taser,In compliance,Call For Service,TRUE,Disarming a Law Enforcement Officer,TRUE,FALSE,Minor Bleeding,TRUE,FALSE,No injuries noted or visible,White,Male,24,White,Male,37,5,4a02888ff5ffae9141750d1c54914eab
8b6557d4e54dd45d95daab684b4dd8bc,9/8/14 0:00,Operations Division,Southeast District,SE Middle Shift,,Non-Compliant,Less Lethal-Taser,In compliance,Call For Service,FALSE,Immediate Detention,TRUE,TRUE,Laceration,FALSE,FALSE,,White,Male,43,White,Male,30,6,69289da5872eb060864e6e2d2cdfc495
a55d9eeafa866629f8eef463163db51b,9/8/14 0:00,Operations Division,East District,ED Middle Shift,,Fleeing,"Physical-Hands, Fist, Feet",In compliance,Call For Service,TRUE,Theft/Receiving Stolen Property,TRUE,FALSE,Minor Bleeding,FALSE,FALSE,,Black,Male,22,White,Male,26,2,000b1c5a323e35f2c89daef76494dfa7
ad5f046a9e2d8a8a0927b6f197b1dbbc,9/9/14 0:00,Operations Division,Southwest District,SW Day Tactical Shift,,Non-Compliant,Less Lethal-Taser,In compliance,Investigation,TRUE,Escape,FALSE,FALSE,No injuries noted or visible,FALSE,FALSE,No injuries noted or visible,Black,Male,27,White,Male,40,15,7498d355619d0f820426975e4fb8fda0
9f4676360240ffdae729cdbe9f123b03,9/8/14 0:00,Operations Division,East District,ED Middle Shift,,Assaulting Officer(s),Physical-Joint/Pressure,In compliance,Call For Service,TRUE,Resisting Law Enforcement (F),FALSE,FALSE,scratch to neck,TRUE,FALSE,Internal Pain/Discomfort,Black,Female,23,White,Male,31,5,ab12f85d1f3d81d0f29dc588e93df7e6
a36e3639bcc33bc5672547e6716cf9b6,9/10/14 0:00,Operations Division,Southwest District,SW Middle Shift,,Fleeing,Less Lethal-Taser,Not in compliance,Call For Service,FALSE,,FALSE,FALSE,,FALSE,FALSE,No injuries noted or visible,White,Male,43,White,Male,35,12,571eecd41b23b5d162ff508efb7be9f6
7a2f1b6eb917ab33906af16f462c7299,9/10/14 0:00,Operations Division,Southwest District,SW Day Tactical Shift,,Combative Suspect,Less Lethal-Personal CS/OC spray,In compliance,Arrest,TRUE,,FALSE,FALSE,,FALSE,FALSE,,Black,Male,34,White,Male,48,19,19d98f41e07740bebf7bfc60f9d990bc
e72d803a7616c965740333d90fcaee23,9/10/14 0:00,Operations Division,Southwest District,SW Late Shift,,Non-Compliant,Physical-Joint/Pressure,In compliance,Arrest,TRUE,Resisting Law Enforcement (M),FALSE,FALSE,No injuries noted or visible,FALSE,FALSE,No injuries noted or visible,White,Male,43,White,Male,35,9,61ee26736774049817c13b6c5f6889dd
954f15d85ef9181b7228fce50b56ad63,9/12/14 0:00,Operations Division,Northwest District,NW Day Shift,NW Day Shift,Fleeing,Less Lethal-Taser,In compliance,Arrest,TRUE,Resisting Law Enforcement (M),FALSE,FALSE,No injuries noted or visible,TRUE,FALSE,Back Strain,Bi-Racial,Male,24,White,Male,36,13,af07245e33fab19773ace57aad2dec07
0df26ae30c577a1b9e347c23d91dbf0a,10/1/14 0:00,Operations Division,Southwest District,SW Middle Shift,,Resisting Arrest,Physical-Handcuffing,In compliance,Arrest,TRUE,,FALSE,FALSE,,FALSE,FALSE,,Black,Male,19,White,Male,28,4,330646080d3fe944c66cfc71729a6032
a525a82d3eee0be9efc7846376d35635,9/14/14 0:00,Operations Division,Southeast District,SE Middle Shift,,Assaulting Officer(s),"Physical-Hands, Fist, Feet",In compliance,Arrest,TRUE,Resisting Law Enforcement (M),TRUE,FALSE,Internal Pain/Discomfort,FALSE,FALSE,No injuries noted or visible,White,Male,27,White,Male,31,6,ffd9da06b916f84792d7bb9c6edc4ba4
4a229c281420c8bd3241456b93265234,10/1/14 0:00,Operations Division,Southwest District,SW Late Tactical Shift,,Assaulting Officer(s),"Physical-Hands, Fist, Feet",In compliance,Call For Service,TRUE,Resisting Law Enforcement (M),FALSE,TRUE,No injuries noted or visible,TRUE,FALSE,Minor Bleeding,White,Male,28,White,Male,45,17,1d37054302e56e0385a627be68a6648a
d64527e12532bdce0b4acc0b054fc1a9,,,,,,,,,,,,,,,,,,,,,,,,,
d64527e12532bdce0b4acc0b054fc1a9,,,,,,,,,,,,,,,,,,,,,,,,,
04ff2373bd77f644008a7edf9c3f3a93,9/11/14 0:00,Operations Division,Northwest District,NW Middle Shift,,Resisting Arrest,"Physical-Hands, Fist, Feet",In compliance,Call For Service,TRUE,Theft/Receiving Stolen Property,TRUE,FALSE,Laceration,FALSE,FALSE,No injuries noted or visible,Black,Male,32,White,Male,31,6,c393c4f32e458539f2611c8793229a34
4a229c281420c8bd3241456b93265234,10/1/14 0:00,Operations Division,Southwest District,SW Late Tactical Shift,,Assaulting Officer(s),"Physical-Hands, Fist, Feet",In compliance,Call For Service,TRUE,Battery (F),FALSE,TRUE,No injuries noted or visible,TRUE,FALSE,,White,Male,28,White,Female,39,7,419c72cdd4d5aca4c37fe81b90d9d02e
04ff2373bd77f644008a7edf9c3f3a93,9/11/14 0:00,Operations Division,Northwest District,NW Middle Shift,,Resisting Arrest,"Physical-Hands, Fist, Feet",In compliance,Call For Service,TRUE,Theft/Receiving Stolen Property,TRUE,FALSE,Laceration,FALSE,FALSE,No injuries noted or visible,Black,Male,32,White,Male,37,8,c3db810db068768ec37f6397121b55de
5b03cdcf01fbc5654c5b34e5fcd0a009,9/29/14 0:00,Operations Division,Southeast District,SE Late Tactical Shift,,Resisting Arrest,Physical-Weight Leverage,In compliance,Investigation,TRUE,Resisting Law Enforcement (M),TRUE,FALSE,Abrasion,FALSE,FALSE,,White,Male,16,White,Male,45,19,debe312471320ce82c6af1a058407427
04ff2373bd77f644008a7edf9c3f3a93,9/11/14 0:00,Operations Division,Northwest District,NW Middle Shift,,Resisting Arrest,"Physical-Hands, Fist, Feet",In compliance,Call For Service,TRUE,Disorderly Conduct,TRUE,FALSE,Laceration,FALSE,FALSE,No injuries noted or visible,Black,Male,32,White,Male,35,11,275235ddff072e560fe3293ec2235977
ca9dffc05a4c79c788c86630958207bd,10/1/14 0:00,Operations Division,Southwest District,SW Middle Shift,,Fleeing,Physical-Weight Leverage,In compliance,Call For Service,TRUE,Public Intoxication,TRUE,FALSE,Laceration,FALSE,FALSE,,White,Male,51,White,Male,29,6,4210ea04a167e2752104727a9fa5d451
16facb635afabeafb9e7d2bd00ee428c,9/30/14 0:00,Operations Division,East District,ED Middle Shift,,Resisting Arrest,Less Lethal-Taser,In compliance,Arrest,TRUE,Resisting Law Enforcement (M),FALSE,FALSE,,FALSE,FALSE,,Black,Male,47,Black,Male,32,7,950e36bd819464089e367762ce240c4e
985f9ca098dcd289226773cdf2e7e039,10/2/14 0:00,Homeland Security Division,Homeland Security Bureau/Tactical,Canine Section,Canine Unit - Late Tactical,Fleeing,Canine Bite,In compliance,Request For PSD,TRUE,Resisting Law Enforcement (M),TRUE,FALSE,Canine Bite,FALSE,FALSE,,Black,Male,18,White,Male,35,11,ad10bd915e9346169a0f0422affd24b8
f837da41368abea93a36491101893d34,10/2/14 0:00,Operations Division,Southeast District,SE Late Shift,,Assaulting Citizen(s),Less Lethal-Taser,In compliance,Call For Service,TRUE,Disorderly Conduct,FALSE,FALSE,No injuries noted or visible,FALSE,FALSE,,Black,Female,35,White,Female,35,9,bd56d68f2c370fba6f040deaaa592ac9
64d9ef79e83a5fb4dd51a4bf0ffa9267,10/3/14 0:00,Operations Division,Northwest District,NW Late Shift,,Fleeing,Less Lethal-Taser,In compliance,Warrant Service,TRUE,,FALSE,TRUE,No injuries noted or visible,FALSE,FALSE,,Black,Male,51,White,Male,41,8,83ee4e85b20cd67e55a8222f4ab6e1b7
0df26ae30c577a1b9e347c23d91dbf0a,10/1/14 0:00,Operations Division,Southwest District,SW Middle Shift,,Resisting Arrest,Less Lethal-Taser,In compliance,Arrest,TRUE,,FALSE,FALSE,,FALSE,FALSE,,Black,Male,19,Black,Male,29,4,1d9cd889efeb1c44d5d2bf98e66a7347
12b72daebc2e2c1f9175d5a5482688b2,10/5/14 0:00,Operations Division,Southeast District,SE Late Tactical Shift,,Resisting Arrest,"Physical-Hands, Fist, Feet",In compliance,Arrest,TRUE,Resisting Law Enforcement (M),TRUE,TRUE,No injuries noted or visible,FALSE,FALSE,,White,Male,29,White,Male,48,5,ea3907a04e6dd3f73d93bf68ed72badd
279635e1ccfe0ea20033172f51fa53ff,10/4/14 0:00,Operations Division,East District,ED Late Shift,,Resisting Arrest,"Physical-Hands, Fist, Feet",In compliance,Arrest,TRUE,Intimidation,FALSE,FALSE,No injuries noted or visible,FALSE,FALSE,No injuries noted or visible,White,Male,31,White,Male,31,8,859784cb775b8058e6d96be9d837adc7
64dfcbbf9b438980a6fbda0a8d5ce82b,10/5/14 0:00,Reserves,Platoon 4,Squad 2,,Non-Compliant,Physical-Weight Leverage,In compliance,Traffic Stop,TRUE,Operating a Vehicle with a BAC .08% to .15% (M),TRUE,TRUE,Minor Bleeding,FALSE,FALSE,No injuries noted or visible,White,Male,43,,Male,33,10,7efe6cc87736398ca74644d46db534d2
64dfcbbf9b438980a6fbda0a8d5ce82b,10/5/14 0:00,Reserves,Platoon 4,Squad 2,,Non-Compliant,Physical-Joint/Pressure,In compliance,Traffic Stop,TRUE,Operating a Vehicle with a BAC .08% to .15% (M),TRUE,TRUE,Minor Bleeding,FALSE,FALSE,No injuries noted or visible,White,Male,43,,Male,33,10,7efe6cc87736398ca74644d46db534d2
37585d07f2a6e3616dc8de35d4a7e1dd,10/4/14 0:00,Operations Division,East District,ED Middle Shift,,Fleeing,Less Lethal-Taser,In compliance,Call For Service,FALSE,,FALSE,TRUE,No injuries noted or visible,FALSE,FALSE,,White,Male,41,Black,Male,30,6,7f794e31491c6201377eee8b171fbac5
12b72daebc2e2c1f9175d5a5482688b2,10/5/14 0:00,Operations Division,Southeast District,SE Late Tactical Shift,,Resisting Arrest,Less Lethal-Taser,In compliance,Arrest,TRUE,Battery (M),TRUE,TRUE,No injuries noted or visible,FALSE,FALSE,,White,Male,29,White,Male,42,12,143e2ad6368b3b0daa1e33faed507f25
12b72daebc2e2c1f9175d5a5482688b2,10/5/14 0:00,Operations Division,Southeast District,SE Late Tactical Shift,,Resisting Arrest,"Physical-Hands, Fist, Feet",In compliance,Arrest,TRUE,Battery (M),TRUE,TRUE,No injuries noted or visible,FALSE,FALSE,,White,Male,29,White,Male,57,32,3d8e5aab41425b6083006418f843f051
b27cf5e0f79adbc3233fc0a8b2c3898f,9/14/14 0:00,Homeland Security Division,Homeland Security Bureau/Tactical,Canine Section,Canine Unit - Late Tactical,Assaulting Citizen(s),Canine Bite,In compliance,Request For PSD,TRUE,Battery (M),TRUE,FALSE,Canine Bite,FALSE,FALSE,,White,Male,31,White,Male,35,11,ad10bd915e9346169a0f0422affd24b8
5576ac8c2ad53e79805f0dc3d4c16964,9/17/14 0:00,Operations Division,East District,ED Late Shift,,Assaulting Officer(s),Physical-Joint/Pressure,In compliance,Call For Service,TRUE,Battery by Bodily Waste,FALSE,TRUE,No injuries noted or visible,FALSE,FALSE,No injuries noted or visible,Hispanic,Female,17,White,Male,34,9,f195b127a5e3d3335a1bc478b4ef8749
d9885971c45cae2b49a38f612e2d6384,9/17/14 0:00,Operations Division,Southwest District,SW Middle Shift,,Non-Compliant,"Physical-Hands, Fist, Feet",In compliance,Arrest,TRUE,Criminal Recklessness,TRUE,TRUE,Canine Bite,FALSE,FALSE,,White,Male,29,White,Male,28,2,e477c445fd9ba8f8eec3a2fec384f0a9
5576ac8c2ad53e79805f0dc3d4c16964,9/17/14 0:00,Operations Division,East District,ED Late Shift,,Assaulting Officer(s),Physical-Joint/Pressure,In compliance,Call For Service,TRUE,Battery (M),FALSE,TRUE,No injuries noted or visible,FALSE,FALSE,No injuries noted or visible,Hispanic,Female,17,White,Female,34,8,90b730462b73d7a04a2a50e1e972d70e
5576ac8c2ad53e79805f0dc3d4c16964,9/17/14 0:00,Operations Division,East District,ED Late Shift,,Assaulting Officer(s),Physical-Joint/Pressure,In compliance,Call For Service,TRUE,Battery (M),FALSE,TRUE,No injuries noted or visible,FALSE,FALSE,No injuries noted or visible,Hispanic,Female,17,White,Male,32,8,c8bf10003bde211570d3dec226f7886b
780427eced77aba7529bc133eab4d6cb,9/17/14 0:00,Operations Division,Southwest District,SW Late Shift,,Fleeing,Less Lethal-Taser,In compliance,Warrant Service,TRUE,Intimidation,TRUE,FALSE,Minor Bleeding,FALSE,FALSE,No injuries noted or visible,White,Male,42,White,Male,40,12,b5544d0e6ed0300c7a8d55846846737e
780427eced77aba7529bc133eab4d6cb,9/17/14 0:00,Operations Division,Southwest District,SW Late Shift,,Fleeing,Less Lethal-Bean Bag,In compliance,Warrant Service,TRUE,Intimidation,TRUE,FALSE,Bruising,FALSE,FALSE,No injuries noted or visible,White,Male,42,White,Male,28,4,538ddd1e1a080a57176ff5b55790d3a2
780427eced77aba7529bc133eab4d6cb,9/17/14 0:00,Operations Division,Southwest District,SW Late Shift,,Fleeing,Less Lethal-Taser,In compliance,Warrant Service,TRUE,Intimidation,TRUE,FALSE,Minor Bleeding,FALSE,FALSE,,White,Male,42,White,Male,35,12,571eecd41b23b5d162ff508efb7be9f6
4081d7769ec5b3499c05838518a19e87,9/13/14 0:00,Operations Division,East District,ED Middle Shift,,Resisting Arrest,"Physical-Hands, Fist, Feet",In compliance,Traffic Stop,TRUE,Resisting Law Enforcement (F),TRUE,FALSE,Minor Bleeding,FALSE,FALSE,,White,Female,22,Black,Male,29,5,2670b51cabc09141d43293af63749b73
d2d3bf20d8d2c7d098eccbc73589dd18,9/15/14 0:00,Operations Division,Downtown  District,DT Middle Shift,,Combative Suspect,"Physical-Hands, Fist, Feet",In compliance,Call For Service,TRUE,,TRUE,TRUE,Internal Pain/Discomfort,FALSE,FALSE,,Black,Male,53,White,Male,54,21,91558b3d9622f0adde0f208eedec7296
d2d3bf20d8d2c7d098eccbc73589dd18,9/15/14 0:00,Operations Division,Downtown  District,DT Middle Shift,,Combative Suspect,Physical-Handcuffing,In compliance,Call For Service,TRUE,,TRUE,TRUE,Internal Pain/Discomfort,FALSE,FALSE,,Black,Male,53,Black,Male,36,13,9e67a0fe60251ec65f5498157c20c72c
d2d3bf20d8d2c7d098eccbc73589dd18,9/15/14 0:00,Operations Division,Downtown  District,DT Middle Shift,,Combative Suspect,"Physical-Hands, Fist, Feet",In compliance,Call For Service,TRUE,,TRUE,TRUE,Internal Pain/Discomfort,FALSE,FALSE,,Black,Male,53,Black,Male,36,13,9e67a0fe60251ec65f5498157c20c72c
da2676543b046460ddc2395be842247e,9/19/14 0:00,Operations Division,East District,ED Late Shift,,Resisting Arrest,Less Lethal-Taser,In compliance,Arrest,TRUE,Possession of a Handgun (F),TRUE,FALSE,Laceration,FALSE,FALSE,No injuries noted or visible,White,Male,30,Black,Male,32,7,950e36bd819464089e367762ce240c4e
7f45b7424cfa4a5ca2e5294eff925d10,9/18/14 0:00,Operations Division,Southwest District,SW Day Shift,SW Day Shift 2nd Rc,Non-Compliant,,In compliance,Arrest,TRUE,Burglary,FALSE,FALSE,No injuries noted or visible,FALSE,FALSE,,Black,Male,21,White,Male,41,15,f1a55a067efb6e0a99a9151bc51ea52d
7c16f1cf5b69f5e0b91557bf5a828203,9/18/14 0:00,Homeland Security Division,Homeland Security Bureau/Tactical,Canine Section,Canine Unit - Day Tactical,Fleeing,,In compliance,Request For PSD,TRUE,Burglary,TRUE,FALSE,Canine Bite,FALSE,FALSE,,Black,Male,21,White,Male,47,14,db2a251c3c9e9513f8d8e291e7a34b4a
d9885971c45cae2b49a38f612e2d6384,9/17/14 0:00,Operations Division,Southwest District,SW Middle Shift,,Non-Compliant,"Physical-Hands, Fist, Feet",In compliance,Arrest,TRUE,Resisting Law Enforcement (F),TRUE,TRUE,Canine Bite,FALSE,FALSE,,White,Male,29,White,Male,35,12,571eecd41b23b5d162ff508efb7be9f6
ca7f5f12d162f3c03080ee1be42a085c,9/19/14 0:00,Operations Division,East District,ED Late Shift,,Non-Compliant,,In compliance,Call For Service,FALSE,,FALSE,FALSE,,FALSE,FALSE,,Black,Male,20,Black,Male,37,6,7ff0ac7ef4b678a0f4d13deb9108db01
ca7f5f12d162f3c03080ee1be42a085c,9/19/14 0:00,Operations Division,East District,ED Late Shift,,Non-Compliant,"Physical-Hands, Fist, Feet",In compliance,Call For Service,FALSE,,FALSE,FALSE,,FALSE,FALSE,No injuries noted or visible,Black,Male,20,White,Male,32,9,b0aade914247fb2dd9103fde87cede22
8837470d8a942fccfe5ba98284b705c7,9/19/14 0:00,Operations Division,Southeast District,SE Late Shift,,Non-Compliant,"Physical-Hands, Fist, Feet",In compliance,Investigation,TRUE,,TRUE,FALSE,Swelling,FALSE,FALSE,No injuries noted or visible,Black,Male,32,White,Male,47,12,809fbcbb9ecdfdc410203ca30aa30f88
d46911eb61a2bb88b4f0b346b205f9ed,9/20/14 0:00,Operations Division,Northwest District,NW Late Shift,,Assaulting Officer(s),,In compliance,Arrest,TRUE,Resisting Law Enforcement (M),FALSE,FALSE,Internal Pain/Discomfort,TRUE,FALSE,Internal Pain/Discomfort,Black,Male,26,White,Male,40,15,a301eafdc76619da225ccc46c67ae7a1
d46911eb61a2bb88b4f0b346b205f9ed,9/20/14 0:00,Operations Division,Northwest District,NW Late Shift,,Assaulting Officer(s),,In compliance,Arrest,TRUE,Battery (F),FALSE,FALSE,Internal Pain/Discomfort,TRUE,FALSE,No injuries noted or visible,Black,Male,26,White,Male,30,5,8b28ee08d012cf860e5870c3ad1707c7
d46911eb61a2bb88b4f0b346b205f9ed,9/20/14 0:00,Operations Division,Northwest District,NW Late Shift,,Assaulting Officer(s),,In compliance,Arrest,TRUE,Resisting Law Enforcement (M),FALSE,FALSE,Internal Pain/Discomfort,TRUE,FALSE,No injuries noted or visible,Black,Male,26,,,,,
e7ae6300855c76673fce00914d355138,9/20/14 0:00,Operations Division,Southwest District,SW Late Shift,,Resisting Arrest,"Physical-Hands, Fist, Feet",In compliance,Arrest,TRUE,Battery (M),FALSE,FALSE,No injuries noted or visible,FALSE,FALSE,No injuries noted or visible,White,Male,24,White,Male,35,9,61ee26736774049817c13b6c5f6889dd
e7ae6300855c76673fce00914d355138,9/20/14 0:00,Operations Division,Southwest District,SW Late Shift,,Resisting Arrest,Physical-Handcuffing,In compliance,Arrest,TRUE,Battery (M),FALSE,FALSE,No injuries noted or visible,FALSE,FALSE,No injuries noted or visible,White,Male,24,White,Male,33,7,1921bca18e3f071f14f57a21d44c9f98
3efd17ddc652c9b1ff3e8ec280f4e63f,9/19/14 0:00,Operations Division,East District,ED Middle Shift,,Non-Compliant,,In compliance,Call For Service,TRUE,Theft/Receiving Stolen Property,FALSE,FALSE,Internal Pain/Discomfort,TRUE,FALSE,Internal Pain/Discomfort,Black,Male,15,White,Female,31,6,742c95df99678437811e09f0766e8777
3efd17ddc652c9b1ff3e8ec280f4e63f,9/19/14 0:00,Operations Division,East District,ED Middle Shift,,Non-Compliant,"Physical-Hands, Fist, Feet",In compliance,Call For Service,TRUE,Theft/Receiving Stolen Property,FALSE,FALSE,Internal Pain/Discomfort,TRUE,FALSE,,Black,Male,15,White,Male,29,4,56069181ae312c8c2a79988a47f5019c
3047b94b152e8f3685c4300a5ed175e4,9/24/14 0:00,Operations Division,Southeast District,SE Day Shift,SE Day Shift,Resisting Arrest,"Physical-Hands, Fist, Feet",In compliance,Arrest,TRUE,Shoplifting - Theft,FALSE,FALSE,No injuries noted or visible,FALSE,FALSE,No injuries noted or visible,White,Female,35,White,Male,42,14,f573acca159aeac698ef17823357255d
3efd17ddc652c9b1ff3e8ec280f4e63f,9/19/14 0:00,Operations Division,East District,ED Middle Shift,,Non-Compliant,Physical-Weight Leverage,In compliance,Call For Service,TRUE,Battery (F),FALSE,FALSE,Internal Pain/Discomfort,TRUE,FALSE,,Black,Male,15,White,Male,29,4,56069181ae312c8c2a79988a47f5019c
68dcb180941fd8a4cd406740cb5544a5,9/23/14 0:00,Operations Division,North District,ND Middle Shift,,Assaulting Officer(s),Physical-Joint/Pressure,In compliance,Investigation,TRUE,Disorderly Conduct,FALSE,FALSE,,TRUE,FALSE,Swelling,Black,Female,21,Black,Male,34,11,c5c8be960681c3f37ec422c36121edbd
